TIMESERIES_ID,SENSOR_SLOT_ID,SITE_ID,S3_BUCKET,S3_DATASET,COLUMN_NAME,TIME_COLUMN_NAME,MEASURE_ID,PROCESS_LEVEL
COSMOS-FINCH-PROFILE_VWC65_30MIN_RAW,IMKO3,FINCH,ukceh-fdri-staging-timeseries-level-0,LIVE_SOILMET_30MIN,PROFILE_VWC65,time,VWC_SOIL_65_IMKO-INST-PCT-PT30M-PT30M,RAW
COSMOS-FINCH-STP_TSOIL50_30MIN_RAW,STP5,FINCH,ukceh-fdri-staging-timeseries-level-0,LIVE_SOILMET_30MIN,STP_TSOIL50,time,TEMP_SOIL_50_STP-MEAN_PREC-DEGC-PT30M-PT30M,RAW
COSMOS-FINCH-STP_TSOIL20_30MIN_RAW,STP4,FINCH,ukceh-fdri-staging-timeseries-level-0,LIVE_SOILMET_30MIN,STP_TSOIL20,time,TEMP_SOIL_20_STP-MEAN_PREC-DEGC-PT30M-PT30M,RAW
COSMOS-FINCH-STP_TSOIL10_30MIN_RAW,STP3,FINCH,ukceh-fdri-staging-timeseries-level-0,LIVE_SOILMET_30MIN,STP_TSOIL10,time,TEMP_SOIL_10_STP-MEAN_PREC-DEGC-PT30M-PT30M,RAW
COSMOS-FINCH-STP_TSOIL5_30MIN_RAW,STP2,FINCH,ukceh-fdri-staging-timeseries-level-0,LIVE_SOILMET_30MIN,STP_TSOIL5,time,TEMP_SOIL_5_STP-MEAN_PREC-DEGC-PT30M-PT30M,RAW
COSMOS-FINCH-STP_TSOIL2_30MIN_RAW,STP1,FINCH,ukceh-fdri-staging-timeseries-level-0,LIVE_SOILMET_30MIN,STP_TSOIL2,time,TEMP_SOIL_2_STP-MEAN_PREC-DEGC-PT30M-PT30M,RAW
COSMOS-FINCH-G1_30MIN_RAW,HFP1,FINCH,ukceh-fdri-staging-timeseries-level-0,LIVE_SOILMET_30MIN,G1,time,HEATFLUX_SOIL-MEAN_PREC-WM-2-PT30M-PT30M,RAW
COSMOS-FINCH-G1_STD_30MIN_RAW,HFP1,FINCH,ukceh-fdri-staging-timeseries-level-0,LIVE_SOILMET_30MIN,G1_STD,time,HEATFLUX_SOIL-INST-WM-2-PT30M-PT30M,RAW
COSMOS-FINCH-G1_MV_30MIN_RAW,HFP1,FINCH,ukceh-fdri-staging-timeseries-level-0,LIVE_SOILMET_30MIN,G1_MV,time,HEATFLUX_SOIL-INST-MV-PT30M-PT30M,RAW
COSMOS-FINCH-G1_CAL_30MIN_RAW,HFP1,FINCH,ukceh-fdri-staging-timeseries-level-0,LIVE_SOILMET_30MIN,G1_CAL,time,HEATFLUX_SOIL-INST-UNITLESS-PT30M-PT30M,RAW
